,level_0,index,Unnamed: 0,Text,Label
187,187,187,187,El secretario de Defensa de Estados Unidos Lloyd Austin admitió este martes que el rápido colapso de las fuerzas afganas tomó por sorpresa a su país que no supo calibrar la profunda corrupción y el liderazgo mediocre en Afganistán   ,0
188,188,188,188,La secretaria del Tesoro estadounidense Janet Yellen advirtió este martes al Congreso de EEUU que el país se encamina a un incumplimiento de su deuda nacional en tres semanas si los legisladores no aumentan o suspenden el límite del endeudamiento  ,0
189,189,189,189,En los pueblos costeros del noroeste de Colombia los jóvenes han dejado de pescar para ponerse a cargar las abultadas mochilas de quienes tratan de llegar a EEUU o a transportarlos en moto para acortarles la ruta por la selva   ,0
190,190,190,190,  Vargas Llosa reflexiona sobre el rumbo político y social que sigue su continente natal Latinoamerica donde la democracia está muy de paso y el enconamiento político obstaculiza el progreso  Toda la información en Efeservicios  ,0
191,191,191,191,La pandemia ha disparado el robo de fotografías publicadas en sus perfiles sociales por chicas menores de edad de entre 12 y 18 años para utilizarlas como reclamo en portales pornográficos de pago  ,0
192,192,192,192,Albares viaja a Argelia este jueves para asegurar el suministro de gas   ,0
193,193,193,193,La casa de subastas barcelonesa Subarna subastará el 7 de octubre una obra preparatoria para el cuadro La comida del ciego de Picasso obra fundamental de la epoca azul del pintor malagueño un dibujo que estaba desaparecido desde hacía casi cien años  ,0
194,194,194,194,La Comunidad Valenciana 491 y La Rioja 481 han entrado este martes en riesgo bajo un umbral en el que ya estaban Castilla y León 42 y Galicia 353 Asturias 168 se mantiene como único territorio en nueva normalidad  ,0
195,195,195,195,  Vargas Llosa lamenta que en America Latina el odio todavía prevalece  Por Daniela Brik  ,0
196,196,196,196,La lava del volcán de La Palma ha entrado en zona de plataneras y ha quemado plásticos de invernaderos y fertilizantes con lo que se ha creado una nube tóxica ya diluida que no ha supuesto ni daño ni peligro para las personas  ,0
197,197,197,197,a Comunidad Valenciana y La Rioja en riesgo bajo de transmisión de la covid,0
198,198,198,198,El jefe del Estado Mayor Conjunto de EEUU general Mark Milley afirma que sus polemicas llamadas con su homólogo chino general Li Zuocheng se desarrollaron con el conocimiento de miembros del Gobierno del expresidente Donald Trump 20172021  ,0
199,199,199,199,Marcha hasta la sede del parlamento en Caracas por la despenalización del aborto  La llamada Ruta Verde marchará este 28 de septiembre hasta la sede del parlamento en Caracas por la despenalización del aborto,0
200,200,200,200,El presidente de la Reserva Federal Fed Jerome Powell admite que la inflación en EEUU es más preocupante y estructural que a principios de este año despues de haber asegurado en los últimos meses que se trataba de algo transitorio   ,0
201,201,201,201,La presidenta del Congreso de los Diputados Meritxell Batet ha pedido a los parlamentarios más respeto y educación en sus intervenciones en el pleno para dar ejemplo a los ciudadanos dejando los insultos y las ofensas fuera de la Cámara  ,0
202,202,202,202,Los talibanes implementarán la Constitución monárquica de 1964 con cambios   ,0
203,203,203,203,La crisis migratoria en la frontera entre Mexico y Estados Unidos ha arrojado luz sobre el exodo que está vaciando Haití desde hace una decada y que ha llevado a miles de sus ciudadanos a un peligroso peregrinaje por todo el continente  ,0
204,204,204,204,El presidente de la Generalitat Pere Aragones ha dado inicio este martes sobre las 1610 horas al debate de política general en el Parlament proclamando que la transformación en Cataluña que prometió en su investidura en mayo ya ha comenzado  ,0
205,205,205,205,  Chris Brancato alma mater de la serie Narcos asegura a Efe que cuando trabaja en un proyecto lo hace poniendo en marcha dos cerebros el creativo que se apasiona y se emociona con la idea y otro que mira por el negocio  ,0
206,206,206,206,a OMS concluye que parte de su personal cometió abusos sexuales en RD Congo,0
207,207,207,207,  Covid19 Imágenes de una crisis en el mundo 28 de septiembre   En EFE te resumimos las imágenes más destacadas del día en todo el planeta sobre la crisis del coronavirus  Toda la información en Efeservicios  ,0
208,208,208,208,URGENTE  La lava del volcán de la Cumbre Vieja entra en las plataneras y quema plástico de invernaderos y fertilizantes en La Palma ,0
209,209,209,209,  Candidata ecuatoriana Hay que repensar la Segib a la luz del coronavirus   ,0
210,210,210,210,C Tangana con cinco candidaturas y Pablo Alborán y Nathy Peluso doble nacionalidad argentina con cuatro cada uno son los artistas españoles que parten con más nominaciones para la 22ª edición de los Latin Grammy  ,0
211,211,211,211,Además el galardón de mejor nuevo artista uno de los premios más cotizados en los Latin Grammy se decidirá entre Giulia Be María Becerra Bizarrap Boza Zoe Gotusso Humbe Rita Indiana Lasso Paloma Mami Marco Mares y Juliana Velásquez  ,0
212,212,212,212,echazan dejar en libertad a Hugo Carvajal ante el elevado riesgo de fuga,0
213,213,213,213,C Tangana y Pablo Alborán entre los españoles nominados al Latin Grammy,0
214,214,214,214,Camilo y Juan Luis Guerra lideran las candidaturas de los Latin Grammy,0
215,215,215,215,La vicepresidenta de Trabajo y Economía Social Yolanda Díaz se ha mostrado segura de que va a haber acuerdo en materia presupuestaria entre los socios de Gobierno por lo que ha pedido tranquilidad y paciencia  ,0
216,216,216,216,  DRivera algo cambió en Cuba pues los músicos nunca fueron protestones   Por Ana Mengotti ,0
217,217,217,217,rupción del volcán en La Palma   Toda la información en Efeservicios,0
218,218,218,218,La familia Martin es el título de la última novela de David Foenkinos una obra lúdica que ha planteado como un laboratorio de escritura de un libro según explica en una entrevista con Efe  ,0
219,219,219,219,El Gobierno mantendrá los cuatros años de duración para la mayoría de los grados universitarios y elimina los de tres   En el curso 20192020 solo supusieron 24 de las 3880 titulaciones   ,0
220,220,220,220,La Fiscalía afirma que las instrucciones de retorno de menores a Marruecos en agosto fueron nulas de pleno derecho porque prescindieron total y absolutamente del procedimiento legal establecido y vulneraron los derechos de los inmigrantes  ,0
221,221,221,221,El Consejo de Ministros ha aprobado la subida de 15 euros mensuales del salario mínimo interprofesional SMI con efecto desde el 1 de septiembre hasta 965 euros brutos en 14 pagas según lo acordado por el Gobierno y los sindicatos   ,0
222,222,222,222,Pere Aragones enviará al conseller Roger Torrent a la inauguración del Salón del Automóvil este jueves en Barcelona un acto en el que coincidirá con el rey y con Pedro Sánchez  ,0
223,223,223,223,El Villarreal visita este miercoles Old Trafford en la segunda jornada de la fase de grupos de la Liga de Campeones con el objetivo de puntuar y aprovechar el dubitativo arranque de temporada del Manchester United UCL   ,0
224,224,224,224,Las interrupciones voluntarias del embarazo bajaron en un 1097  en 2020 respecto al año anterior según datos de Sanidad  Del total de intervenciones el 8451  se realizó en centros autorizados y el resto en centros públicos   ,0
225,225,225,225,El número de abortos voluntarios cae un 11  en el año de la pandemia,0
226,226,226,226,Cantabria Asturias Galicia y Castilla y León que ya han presentado sus recursos a la orden que fija la protección especial del lobo iberico han apelado a la ministra para Transición Ecológica Teresa Ribera a que no tenga miedo y dialogue  ,0
227,227,227,227,  Alejandro Amenábar En la calle me han llamado maricón y comunista  Por Paula Escalada Medrano    ,0
228,228,228,228,El precio medio de la electricidad en el mercado mayorista se ha situado para mañana miercoles en 1899 euros el megavatio hora MWh con lo que supera el máximo histórico que marcó el 16 de septiembre en 18818 euros  ,0
229,229,229,229,El precio mayorista de la luz marca un nuevo record 1899 euros el MWh,0
230,230,230,230,ueda de prensa tras la reunión del Consejo de Ministros,0
231,231,231,231,El París SaintGermain PSG convoca a Leo Messi para el encuentro de Liga de Campeones ante el Manchester City y podrá así alinear su tridente ofensivo de lujo junto a Neymar y Mbappe UCL  ,0
232,232,232,232,Kinky Boots se estrena en España bajo la dirección de Ricky Pashkyus con Tiago Barbosa Daniel Diges y Angy Fernández como protagonistas  ,0
233,233,233,233,Más de mil menores no acompañados acogidos en Grecia han sido ya reubicados en otros países de la Unión Europea UE    ,0
234,234,234,234,Un nuevo terremoto de magnitud 53 en la escala de Richter volvió a sacudir este martes la isla griega de Creta tras una noche con decenas de replicas que siguieron al sismo que ayer dejó un muerto 35 heridos y a cientos de personas en la calle   ,0
235,235,235,235,Japón levantará el estado de emergencia por covid19 vigente en Tokio y otras 18 prefecturas del país el próximo 1 de octubre tras apreciar una acentuada caída de los casos diarios y de los pacientes graves  ,0
236,236,236,236,Pedri y Sergi Roberto regresan a la convocatoria del Barça para enfrentarse al Benfica en Liga de Campeones UCL   ,0
237,237,237,237,El Partido Socialdemócrata SPD alemán el más votado en los comicios generales del domingo expresó hoy su deseo de iniciar cuanto antes las negociaciones con verdes y liberales para la formación de un gobierno de coalición  ,0
238,238,238,238,Macron la UE debe asumir su protección ante el repliegue de EE UU hacia China    ,0
239,239,239,239,La capitana de la selección afgana de baloncesto en silla de ruedas Nilofar Bayat y su marido Ramish debutarán con el Bidaideak BSR este sábado en la localidad alavesa de Amurrio en un partido amistoso   ,0
240,240,240,240,Oliver Torres e Iván Romero novedades de la lista del entrenador del Sevilla Julen Lopetegui para el partido de Liga de Campeones ante el Wolfsburgo alemán EnNesyri baja UCL   ,0
241,241,241,241,  Monjes samuráis y gigantes entran en París a traves de una exposición que explora la mitología y la práctica de las artes marciales asiáticas desde la epoca clásica hasta la cultura pop  Por Mario García Sánchez  ,0
242,242,242,242,  Cesc Fábregas Quiero ser entrenador al más alto nivel  Por Antonio Torres del Cerro   ,0
243,243,243,243,  El volcán de las angustias   Por Jose María Rodríguez   ,0
244,244,244,244,La CUP propondrá que en el debate de política general en el Parlament de Cataluña se vote a favor de que haya un referendum de autodeterminación en Cataluña antes de que finalice esta legislatura  ,0
245,245,245,245,EH Bildu avisa de que su voto a los Presupuestos para 2022 que siguen negociando con el Gobierno dependerá de si se deroga la reforma laboral del PP  Esta semana continúan las reuniones con el Ejecutivo y están en fase de preacuerdos  ,0
246,246,246,246,Las mujeres que fueron grabadas mientras orinaban en un callejón durante unas fiestas en Lugo pelearán para que el autor no quede impune  Recurrirán la decisión de un juez de archivar la causa por la grabación clandestina  ,0
247,247,247,247,  Chicote El despilfarro de comida debería ser prioridad de los gobernantes   Por Paula Escalada Medrano   ,0
248,248,248,248,Rescatados 189 inmigrantes cuando trataban de alcanzar las costas españolas en varias embarcaciones   108 han llegado a las Islas Baleares y 81 a la provincia de Alicante entre ellos una mujer embarazada de 8 meses con cinco hijos  ,0
